Condition,Group,is_weird,condition_bin,group_bin,sentiment_mean,interaction_feeling_sentiment,definition_feeling_sentiment,explanation_comment_sentiment,response_count_non_empty,combined_text_length,analytical_change,emotional_change,overall_change,analytical_minus_emotional_change,interaction_feeling_text,definition_feeling_text,explanation_comment_text,combined_text
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,135.0,-5,-4,-9,-1,,I felt that i need to know more about Ai,i read some paragraphs about Ai and models defects and improvement and wrote what I learned,I felt that i need to know more about Ai || i read some paragraphs about Ai and models defects and improvement and wrote what I learned
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,129.0,-2,-8,-10,6,,"Feel normal, nothing different.",I learned about a model language AI system and the implications it has in gender correlations.,"Feel normal, nothing different. || I learned about a model language AI system and the implications it has in gender correlations."
Text,NORMAL,False,0.0,0.0,0.2,,0.4,0.0,2.0,60.0,0,-8,-8,8,,Nice to understand a bit more on how it works.,6A9IFWQLZ2,Nice to understand a bit more on how it works. || 6A9IFWQLZ2
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,142.0,0,-6,-6,6,,I did not feel strange because I had basic idea of what AI is.,I read each section carefully and wrote the my learnings in learning section,I did not feel strange because I had basic idea of what AI is. || I read each section carefully and wrote the my learnings in learning section
Text,NORMAL,False,0.0,0.0,-0.13457556935817805,,-0.17391304347826086,-0.09523809523809523,2.0,400.0,-7,-8,-15,1,,I felt a little concerned. The definition highlighted that these models don't just learn language but also unknowingly absorb and amplify human biases,"I read through an interactive explanation of how large language models like BERT are trained. This study covered how models learn to predict words, the biases they unknowingly pick up from data and methods to reduce bias such as the zari approach","I felt a little concerned. The definition highlighted that these models don't just learn language but also unknowingly absorb and amplify human biases || I read through an interactive explanation of how large language models like BERT are trained. This study covered how models learn to predict words, the biases they unknowingly pick up from data and methods to reduce bias such as the zari approach"
Text,NORMAL,False,0.0,0.0,0.5,,1.0,0.0,2.0,153.0,-3,-6,-9,3,,excited to understand more,AI explanation about language models and bias and i interacted with the examples to understand hoe system makes predictions,excited to understand more || AI explanation about language models and bias and i interacted with the examples to understand hoe system makes predictions
Text,NORMAL,False,0.0,0.0,0.15384615384615385,,0.0,0.3076923076923077,2.0,124.0,-1,-4,-5,3,,Pretty much that its taking over the world right now,Good interaction felt like they wanted us to know how AI was trained,Pretty much that its taking over the world right now || Good interaction felt like they wanted us to know how AI was trained
Text,NORMAL,False,0.0,0.0,0.16666666666666666,,0.3333333333333333,0.0,2.0,129.0,-11,-6,-17,-5,,I was able to understand the subject well. I felt at ease.,"I read the text carefully, interpreted it, and said what I learned.","I was able to understand the subject well. I felt at ease. || I read the text carefully, interpreted it, and said what I learned."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,51.0,1,2,3,-1,,the same,Trsponds questions about the text shown,the same || Trsponds questions about the text shown
Text,NORMAL,False,0.0,0.0,-0.09090909090909091,,0.0,-0.18181818181818182,2.0,155.0,-2,-2,-4,0,,This is familiar information,Read explanation of how language models work and what the risks are behind it when it comes to bias or certain associations,This is familiar information || Read explanation of how language models work and what the risks are behind it when it comes to bias or certain associations
Text,NORMAL,False,0.0,0.0,0.02564102564102564,,0.0,0.05128205128205128,2.0,680.0,2,-2,0,4,,"I felt more informed and clearer about the limitations of AI, which helped frame my expectations in a more realistic way.","I went through each section of the explanation sequentially, reading the examples and observing how different aspects of language model behavior were illustrated, such as word prediction, learned regional patterns, and social associations. I reflected on how these abstract visual explanations mapped onto my existing understanding of language models, particularly in terms of probabilistic learning, bias, and limitations. I focused on understanding the explanation as a simplified representation rather than a literal depiction of how the model reasons.","I felt more informed and clearer about the limitations of AI, which helped frame my expectations in a more realistic way. || I went through each section of the explanation sequentially, reading the examples and observing how different aspects of language model behavior were illustrated, such as word prediction, learned regional patterns, and social associations. I reflected on how these abstract visual explanations mapped onto my existing understanding of language models, particularly in terms of probabilistic learning, bias, and limitations. I focused on understanding the explanation as a simplified representation rather than a literal depiction of how the model reasons."
Text,NORMAL,False,0.0,0.0,0.06153846153846154,,0.12307692307692308,0.0,2.0,811.0,-3,-8,-11,5,,"When reading the definition of AI, I felt a mix of curiosity and caution. It’s exciting to see how powerful AI can be at understanding and generating language, but also a bit concerning to realize how easily it can reflect biases or make assumptions that aren’t fair. It made me think about both the potential and the responsibility that comes with using AI.","During the interaction, I read through each section about language models and their training, then summarized what I learned in a clear, human-like way. For each required response, I explained concepts like how BERT predicts missing words, picks up regional and social patterns, and can reflect real-world biases. I also described methods to reduce bias, like the Zari approach, and noted the challenges in fully eliminating stereotypes from models.","When reading the definition of AI, I felt a mix of curiosity and caution. It’s exciting to see how powerful AI can be at understanding and generating language, but also a bit concerning to realize how easily it can reflect biases or make assumptions that aren’t fair. It made me think about both the potential and the responsibility that comes with using AI. || During the interaction, I read through each section about language models and their training, then summarized what I learned in a clear, human-like way. For each required response, I explained concepts like how BERT predicts missing words, picks up regional and social patterns, and can reflect real-world biases. I also described methods to reduce bias, like the Zari approach, and noted the challenges in fully eliminating stereotypes from models."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,181.0,-1,-8,-9,7,,"I thought that it’s pretty close to the fully developed, but it seems like needs more train.",I explained what I learned from each of the specific situation of how BERT responses.,"I thought that it’s pretty close to the fully developed, but it seems like needs more train. || I explained what I learned from each of the specific situation of how BERT responses."
Text,NORMAL,False,0.0,0.0,-0.029454545454545455,,0.032,-0.09090909090909091,2.0,1661.0,2,-8,-6,10,,"When reading the definition of AI, I felt a mix of curiosity and reflection.  On one hand, it’s impressive to see how AI is described as systems that can perform tasks like understanding language, recognizing patterns, and generating content — things that once seemed uniquely human. That highlights how far the technology has progressed.  On the other hand, the definition also feels grounding. It reminds me that AI systems don’t truly “understand” the world the way humans do; they learn patterns from data and make predictions based on probabilities. That distinction is important, especially when thinking about bias, responsibility, and how these systems should be used.  Overall, the definition made me both excited about AI’s capabilities and thoughtful about its limitations and impact.","During the interaction, I read through each section about language models and reflected on what I learned.  I summarized how models like BERT are trained by predicting missing words and how they learn statistical patterns from large amounts of text. I also explained how these models can pick up on regional patterns (like differences between Texas and New York) and social associations (such as connections between names, gender, and occupations).  In the later sections, I reflected on the risks of bias in language models, including how they can reinforce stereotypes, and discussed approaches to reducing bias, such as training with gender-swapped sentences.  Overall, I engaged with each section by summarizing key ideas, considering their implications, and sharing thoughtful reflections on how language models learn patterns and how bias can be addressed.","When reading the definition of AI, I felt a mix of curiosity and reflection.  On one hand, it’s impressive to see how AI is described as systems that can perform tasks like understanding language, recognizing patterns, and generating content — things that once seemed uniquely human. That highlights how far the technology has progressed.  On the other hand, the definition also feels grounding. It reminds me that AI systems don’t truly “understand” the world the way humans do; they learn patterns from data and make predictions based on probabilities. That distinction is important, especially when thinking about bias, responsibility, and how these systems should be used.  Overall, the definition made me both excited about AI’s capabilities and thoughtful about its limitations and impact. || During the interaction, I read through each section about language models and reflected on what I learned.  I summarized how models like BERT are trained by predicting missing words and how they learn statistical patterns from large amounts of text. I also explained how these models can pick up on regional patterns (like differences between Texas and New York) and social associations (such as connections between names, gender, and occupations).  In the later sections, I reflected on the risks of bias in language models, including how they can reinforce stereotypes, and discussed approaches to reducing bias, such as training with gender-swapped sentences.  Overall, I engaged with each section by summarizing key ideas, considering their implications, and sharing thoughtful reflections on how language models learn patterns and how bias can be addressed."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,196.0,0,2,2,-2,,"While it is difficult to correct for large-scale gender discrimination in the model, I feel this represents a worthwhile challenge for the future.",I read the explanation about LLM and responded,"While it is difficult to correct for large-scale gender discrimination in the model, I feel this represents a worthwhile challenge for the future. || I read the explanation about LLM and responded"
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,100.0,2,2,4,0,,it reïnforced my doubts about AI,i read short articles about AI and summarized what I had learned,it reïnforced my doubts about AI || i read short articles about AI and summarized what I had learned
Text,NORMAL,False,0.0,0.0,0.25396825396825395,,0.2857142857142857,0.2222222222222222,2.0,194.0,2,-6,-4,8,,i felt like i was engaged and interested in understanding the concepts of BERT,"i interacted with the AI about BERT, a language model and its limitations in understanding and manipulating text","i felt like i was engaged and interested in understanding the concepts of BERT || i interacted with the AI about BERT, a language model and its limitations in understanding and manipulating text"
Text,NORMAL,False,0.0,0.0,0.08888888888888888,,0.4444444444444444,-0.26666666666666666,2.0,139.0,-11,0,-11,-11,,felt impressed by how AI can learn from data.,"I read the explanations about language models, bias, and ways to reduce stereotypes in AI.","felt impressed by how AI can learn from data. || I read the explanations about language models, bias, and ways to reduce stereotypes in AI."
Text,NORMAL,False,0.0,0.0,0.03389830508474576,,0.06779661016949153,0.0,2.0,371.0,-6,-8,-14,2,,"I felt neutral but thoughtful. The definition made AI seem less mystical and more like a system that identifies patterns and makes predictions based on data. It didn’t feel magical, it felt technical and statistical. That actually made it easier to understand, but also reminded me that its outputs depend heavily on the data it was trained on.",More informed about AI.,"I felt neutral but thoughtful. The definition made AI seem less mystical and more like a system that identifies patterns and makes predictions based on data. It didn’t feel magical, it felt technical and statistical. That actually made it easier to understand, but also reminded me that its outputs depend heavily on the data it was trained on. || More informed about AI."
Text,NORMAL,False,0.0,0.0,0.12121212121212122,,0.24242424242424243,0.0,2.0,224.0,-2,2,0,-4,,"Honestly, I don't fully trust AI. Yes, I agree that it is a huge help in menial tasks, but when it comes to decision making, I would not trust AI over experienced people.","Read about BERT and Zari, answered some questions.","Honestly, I don't fully trust AI. Yes, I agree that it is a huge help in menial tasks, but when it comes to decision making, I would not trust AI over experienced people. || Read about BERT and Zari, answered some questions."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,308.0,-1,-6,-7,5,,That's not easy and AI needs a lot of training to function right,"BRET is an AI that can complete sentences, differentiate sex, age, and popular things in your city but it can sometimes be racist or sexist in a way and to avoid that it was taught to write ""doth"" as a noun to replace a gender specification","That's not easy and AI needs a lot of training to function right || BRET is an AI that can complete sentences, differentiate sex, age, and popular things in your city but it can sometimes be racist or sexist in a way and to avoid that it was taught to write ""doth"" as a noun to replace a gender specification"
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,166.0,0,-8,-8,8,,I felt that a solution to many problems is found and is going to make life easier,"I was reading about the AI system, BERT and had to learn from it and its purpose.","I felt that a solution to many problems is found and is going to make life easier || I was reading about the AI system, BERT and had to learn from it and its purpose."
Text,NORMAL,False,0.0,0.0,0.35384615384615387,,0.3076923076923077,0.4,2.0,146.0,-6,2,-4,-8,,I still feel skeptical but I understand LLM better and find LLM beneficial,summarise the text given according to my understanding    EMNK5KYKHK,I still feel skeptical but I understand LLM better and find LLM beneficial || summarise the text given according to my understanding    EMNK5KYKHK
Text,WEIRD,True,0.0,1.0,-0.09523809523809523,,0.0,-0.19047619047619047,2.0,144.0,0,-4,-4,4,,Curious,"Read information about how AIs work, the concerns about bias, and attempts to solve this issue. Completion code received: 8Q9OHBIYIJ.","Curious || Read information about how AIs work, the concerns about bias, and attempts to solve this issue. Completion code received: 8Q9OHBIYIJ."
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,16.0,1,-6,-5,7,CONFUSED,,BERT,CONFUSED || BERT
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,79.0,-2,-6,-8,4,,SOMETHING THAT CAN CHANGE THE FUTURE,interacting and learning more about LLM,SOMETHING THAT CAN CHANGE THE FUTURE || interacting and learning more about LLM
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,171.0,6,0,6,6,,clarified,"I learned about the BERT AI model and how it was trained, how it could make stereotypical associations, and the development of a new AI model to correct that.","clarified || I learned about the BERT AI model and how it was trained, how it could make stereotypical associations, and the development of a new AI model to correct that."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,223.0,-1,-8,-9,7,,"The program is still in the editing phase I would suggest, but they are fixing it.","BERT is trained by taking sentences, splitting them into individual words, randomly hiding some of them, and predicting the hidden words.","The program is still in the editing phase I would suggest, but they are fixing it. || BERT is trained by taking sentences, splitting them into individual words, randomly hiding some of them, and predicting the hidden words."
Text,NORMAL,False,0.0,0.0,0.5,,1.0,0.0,2.0,176.0,1,-6,-5,7,,i found it informative and easy to understand,"i reviewed the AI explanation , read through all the sections and interacted with the content to understood how the model works","i found it informative and easy to understand || i reviewed the AI explanation , read through all the sections and interacted with the content to understood how the model works"
Text,NORMAL,False,0.0,0.0,0.04878048780487805,,0.0,0.0975609756097561,2.0,322.0,-1,-8,-9,7,,"It is trained with massive data, so it will give the best response","Entered the prolicfic ID, and given the four different interactions,  based training the LLMs BERT, choosing/filling the sentences, based on living area etc and also ZARI (may be similar to it), entered the responses what i understand from each seciton","It is trained with massive data, so it will give the best response || Entered the prolicfic ID, and given the four different interactions,  based training the LLMs BERT, choosing/filling the sentences, based on living area etc and also ZARI (may be similar to it), entered the responses what i understand from each seciton"
Text,NORMAL,False,0.0,0.0,0.369047619047619,,0.5714285714285714,0.16666666666666666,2.0,177.0,-1,-4,-5,3,,"it felt informative, and I appreciate knowledge.",I learned about LLMs and how they can assist in some tasks and got familiar with BERT and it's better upgrade which was Zari.,"it felt informative, and I appreciate knowledge. || I learned about LLMs and how they can assist in some tasks and got familiar with BERT and it's better upgrade which was Zari."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,138.0,1,0,1,1,,I was getting insights into details of AI I have not known before.,I was reading and giving my honest opinion about what AI means to me,I was getting insights into details of AI I have not known before. || I was reading and giving my honest opinion about what AI means to me
Text,NORMAL,False,0.0,0.0,0.2,,0.4,0.0,2.0,108.0,-2,-10,-12,8,,"Good, I already han an idea of how they worked",read about an AI model that predicts the best word to fill,"Good, I already han an idea of how they worked || read about an AI model that predicts the best word to fill"
Text,NORMAL,False,0.0,0.0,0.041666666666666664,,0.08333333333333333,0.0,2.0,309.0,-4,0,-4,-4,,"I felt intrigued and more cautious. As someone with an IT background, I understand the technical mechanics, but seeing how easily a model like BERT can replicate social biases (like the Texas/New York or gender examples) makes me realize the heavy responsibility of developers to ensure fairness",GKWNJEWUN8,"I felt intrigued and more cautious. As someone with an IT background, I understand the technical mechanics, but seeing how easily a model like BERT can replicate social biases (like the Texas/New York or gender examples) makes me realize the heavy responsibility of developers to ensure fairness || GKWNJEWUN8"
Text,NORMAL,False,0.0,0.0,0.18181818181818182,,0.36363636363636365,0.0,2.0,173.0,6,0,6,6,,I felt impressed by how powerful and complex artificial intelligence is.,I read the AI explanation and entered example sentences to see how the model’s responses changed.,I felt impressed by how powerful and complex artificial intelligence is. || I read the AI explanation and entered example sentences to see how the model’s responses changed.
Text,NORMAL,False,0.0,0.0,-0.03773584905660377,,0.0,-0.07547169811320754,2.0,601.0,0,-4,-4,4,,Reading the definition made me realize how much of what we call 'intelligence' is actually complex statistical probability and pattern recognition. It was eye-opening to see how these models can mimic human-like associations simply by predicting the next word in a sequence.,"I learned that addressing AI bias is extremely difficult because these models are trained on massive datasets that naturally contain human stereotypes. Even when researchers try to ""re-train"" the models to be more balanced, it is hard to ensure that the AI won't continue to make unfair assumptions in real-world scenarios.","Reading the definition made me realize how much of what we call 'intelligence' is actually complex statistical probability and pattern recognition. It was eye-opening to see how these models can mimic human-like associations simply by predicting the next word in a sequence. || I learned that addressing AI bias is extremely difficult because these models are trained on massive datasets that naturally contain human stereotypes. Even when researchers try to ""re-train"" the models to be more balanced, it is hard to ensure that the AI won't continue to make unfair assumptions in real-world scenarios."
Text,NORMAL,False,0.0,0.0,-0.1111111111111111,,0.0,-0.2222222222222222,2.0,123.0,-10,-6,-16,-4,,Scared of losing control  over it,Learn about how AI is learning bad habits from human and how they are trying to fix it,Scared of losing control  over it || Learn about how AI is learning bad habits from human and how they are trying to fix it
Text,NORMAL,False,0.0,0.0,-0.25,-0.5,,0.0,2.0,154.0,7,-6,1,13,Uncomfortable since I saw the bias BERT had,,"I compared different results on BERT and Zari, using different words and sentences to see how they function","Uncomfortable since I saw the bias BERT had || I compared different results on BERT and Zari, using different words and sentences to see how they function"
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,155.0,6,-4,2,10,,Normal. I tend to interact on a daily basis with AI,"Learning of AI models, BERT and Zari, and how training and restraining them affects their perception","Normal. I tend to interact on a daily basis with AI || Learning of AI models, BERT and Zari, and how training and restraining them affects their perception"
Text,NORMAL,False,0.0,0.0,0.03571428571428571,,0.0,0.07142857142857142,2.0,429.0,-5,-10,-15,5,,"After the definition of AI it opened me to new idea's which i wasn't aware, i specially liked the examples of BERT and ZARI","I read the text regarding the AI model named BERT in a sequence and explained my understanding at the end of each segment, this was a learning experience through and through, as i understood with examples that AI is still growing and not a perfect system, it still depends on the data it is being feed.","After the definition of AI it opened me to new idea's which i wasn't aware, i specially liked the examples of BERT and ZARI || I read the text regarding the AI model named BERT in a sequence and explained my understanding at the end of each segment, this was a learning experience through and through, as i understood with examples that AI is still growing and not a perfect system, it still depends on the data it is being feed."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,181.0,-17,0,-17,-17,,Quiet,"I learned about and answered questions regarding AI model training, how they are trained, some of their limitations, and how the correction and mitigation process is going.","Quiet || I learned about and answered questions regarding AI model training, how they are trained, some of their limitations, and how the correction and mitigation process is going."
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,103.0,-5,4,-1,-9,,indifferent,I read text about BERT and Zani (spelling?) and was asked what I learned from each text.,indifferent || I read text about BERT and Zani (spelling?) and was asked what I learned from each text.
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,76.0,-2,-8,-10,6,,Interested,I had to answer questions on AI structured product interaction,Interested || I had to answer questions on AI structured product interaction
Text,NORMAL,False,0.0,0.0,0.005494505494505503,0.15384615384615385,,-0.14285714285714285,2.0,498.0,2,2,4,0,"I believe this artificial intelligence has great potential for further development in the future, and once it is perfected, it will bring many benefits to humanity.",,"I learned that BERT is trained to predict for what should fill in the hidden word of a sentence. I learned that BERT also know something about many places. I learned that deploying large language models at scale also risks amplifying and perpetuating today's harmful stereotypes, and we are have some ways to mitigate model bias..","I believe this artificial intelligence has great potential for further development in the future, and once it is perfected, it will bring many benefits to humanity. || I learned that BERT is trained to predict for what should fill in the hidden word of a sentence. I learned that BERT also know something about many places. I learned that deploying large language models at scale also risks amplifying and perpetuating today's harmful stereotypes, and we are have some ways to mitigate model bias.."
Text,NORMAL,False,0.0,0.0,-0.24166666666666667,,-0.4,-0.08333333333333333,2.0,367.0,-2,0,-2,-2,,I'm quite concerned about the increasingly rapid development of AI.,"I learned how the BERT model is trained, deploying large language models at scale also risks amplifying and perpetuating today's harmful stereotypes. And I learn that it's also possible that as models grow more capable, they might be able to explain and perform some of this debiasing themselves.","I'm quite concerned about the increasingly rapid development of AI. || I learned how the BERT model is trained, deploying large language models at scale also risks amplifying and perpetuating today's harmful stereotypes. And I learn that it's also possible that as models grow more capable, they might be able to explain and perform some of this debiasing themselves."
Text,NORMAL,False,0.0,0.0,0.39473684210526316,,1.0,-0.21052631578947367,2.0,128.0,9,0,9,9,,no strong feelings,ZJPHBLWT4Z - I learned about Bert the language model and his follow up that tries to eliminate gender bias,no strong feelings || ZJPHBLWT4Z - I learned about Bert the language model and his follow up that tries to eliminate gender bias
Text,NORMAL,False,0.0,0.0,0.5,,1.0,0.0,2.0,82.0,3,-2,1,5,,It was good,I learned how AI models work and explained what i understood of it.,It was good || I learned how AI models work and explained what i understood of it.
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,93.0,7,-2,5,9,,I guess I just felt curious,I read 4 texts and at the end I wrote what I learned from them,I guess I just felt curious || I read 4 texts and at the end I wrote what I learned from them
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,111.0,1,-6,-5,7,,"I felt indifferent, I knew a lot of it myself already","I learned about LLMs, particularly the one named BERT.","I felt indifferent, I knew a lot of it myself already || I learned about LLMs, particularly the one named BERT."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,435.0,-4,-2,-6,-2,,"I feel more educated; I hadn't even considered those types of things. I have had friends getting rejected of a job application almost as soon as they submited so it's crazy to think that it really could have been, their gender, name or ethnicity.","I learned about how some older models were trained by learning pattern recognition but these patterns could be harmful and to this day, newer models aren't much better at avoiding that,","I feel more educated; I hadn't even considered those types of things. I have had friends getting rejected of a job application almost as soon as they submited so it's crazy to think that it really could have been, their gender, name or ethnicity. || I learned about how some older models were trained by learning pattern recognition but these patterns could be harmful and to this day, newer models aren't much better at avoiding that,"
Text,NORMAL,False,0.0,0.0,0.5,,0.0,1.0,2.0,75.0,10,-2,8,12,,I feel the AI as a modern machine.,it's good to understand the paragraph,I feel the AI as a modern machine. || it's good to understand the paragraph
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,115.0,0,-8,-8,8,It was a very nice and new experience.,,I got a chance to edit the sentences and see the newly generated outcome.,It was a very nice and new experience. || I got a chance to edit the sentences and see the newly generated outcome.
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,113.0,0,-4,-4,4,,"I didn't experience emotions, I can say I was neutral.",I read about LLM and BERT. I learnt how BERT functions.,"I didn't experience emotions, I can say I was neutral. || I read about LLM and BERT. I learnt how BERT functions."
Text,NORMAL,False,0.0,0.0,-0.1111111111111111,,-0.2222222222222222,0.0,2.0,134.0,-7,0,-7,-7,,"A bit skeptical but also curious, because the definition sounds impressive yet hides many human and ethical limitations.",P8O5MU940R,"A bit skeptical but also curious, because the definition sounds impressive yet hides many human and ethical limitations. || P8O5MU940R"
Text,NORMAL,False,0.0,0.0,0.5,1.0,,0.0,2.0,63.0,-9,-6,-15,-3,good,,I learnt about all the things that the AI bert could do,good || I learnt about all the things that the AI bert could do
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,88.0,2,-6,-4,8,,i felt educated more about AI,I learnt about all the things that the AI bert could do,i felt educated more about AI || I learnt about all the things that the AI bert could do
Text,NORMAL,False,0.0,0.0,0.5,,1.0,0.0,2.0,56.0,2,-6,-4,8,,I feel comfortable,I learn about BERT and ZARI models,I feel comfortable || I learn about BERT and ZARI models
Text,NORMAL,False,0.0,0.0,0.20047169811320753,,0.25,0.1509433962264151,2.0,512.0,-2,-2,-4,0,,"I felt curious and a little cautious. Curious because AI seems powerful and capable of solving complex problems, and cautious because I wonder how accurate or fair it might be in practice.",Describe what you did during the interaction: I visited the link and read the AI’s explanation carefully. I interacted by scrolling through the text and exploring any examples or details provided. I focused on understanding how the AI explained the concept and noted whether the explanation was clear and easy to follow.,"I felt curious and a little cautious. Curious because AI seems powerful and capable of solving complex problems, and cautious because I wonder how accurate or fair it might be in practice. || Describe what you did during the interaction: I visited the link and read the AI’s explanation carefully. I interacted by scrolling through the text and exploring any examples or details provided. I focused on understanding how the AI explained the concept and noted whether the explanation was clear and easy to follow."
Text,NORMAL,False,0.0,0.0,0.5,,1.0,0.0,2.0,25.0,12,-4,8,16,,good,learnt about bert,good || learnt about bert
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,318.0,2,-4,-2,6,,That AI is a development aimed at reducing human interactions in society.,"During the interaction I learnt about the AI sysem BERT and its possbile biaes. I also learnt that developers are in the process of addressing these biases by coming with another better system that identifies gender without bias, named Zari.","That AI is a development aimed at reducing human interactions in society. || During the interaction I learnt about the AI sysem BERT and its possbile biaes. I also learnt that developers are in the process of addressing these biases by coming with another better system that identifies gender without bias, named Zari."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,357.0,-1,-2,-3,1,,I think the true rule to tell if an LLM is or not to be trusted and the other affirmations above are relative of what organization/company developed and trained them. Each have its own agenda so no model have the same judgment and bias.,"Completion code: TXL0TMNCXU | Basically, a short assessment about how LLMs are trained and approaches to debias them.","I think the true rule to tell if an LLM is or not to be trusted and the other affirmations above are relative of what organization/company developed and trained them. Each have its own agenda so no model have the same judgment and bias. || Completion code: TXL0TMNCXU | Basically, a short assessment about how LLMs are trained and approaches to debias them."
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,53.0,-2,-4,-6,2,,Just ok,Answered questions and got code VAWP3PEUIN,Just ok || Answered questions and got code VAWP3PEUIN
Text,NORMAL,False,0.0,0.0,0.05714285714285714,,0.11428571428571428,0.0,2.0,202.0,-2,-4,-6,2,,"I felt more confident about AI because I already knew about the bias it has, but I understand that this is a barrier developers are seeking to break by making the AI itself self-regulatory",38SBN9QBMA,"I felt more confident about AI because I already knew about the bias it has, but I understand that this is a barrier developers are seeking to break by making the AI itself self-regulatory || 38SBN9QBMA"
Text,NORMAL,False,0.0,0.0,-0.5,,-1.0,0.0,2.0,76.0,-8,0,-8,-8,,Feel worried from AI,learning more about AI and thee way that the AI work,Feel worried from AI || learning more about AI and thee way that the AI work
Text,NORMAL,False,0.0,0.0,-0.07662835249042145,,0.06896551724137931,-0.2222222222222222,2.0,417.0,2,0,2,2,,"I feel like people who have less understanding of AI and computer science wouldnt understand this definition. I really liked the explanation of the biases and how to reduce it and found it very interesting, however it didnt put as much emphasis as I would have liked in the fact that models wont probably ever remove every bias",I read about how a model works and how it is possible to reduce bias/stereotypes in it,"I feel like people who have less understanding of AI and computer science wouldnt understand this definition. I really liked the explanation of the biases and how to reduce it and found it very interesting, however it didnt put as much emphasis as I would have liked in the fact that models wont probably ever remove every bias || I read about how a model works and how it is possible to reduce bias/stereotypes in it"
Text,NORMAL,False,0.0,0.0,0.15384615384615385,,0.0,0.3076923076923077,2.0,109.0,-8,-8,-16,0,,i was very attentive and also interested,i read about Bert and how good and intelligent he was and trained,i was very attentive and also interested || i read about Bert and how good and intelligent he was and trained
Text,NORMAL,False,0.0,0.0,0.5,,1.0,0.0,2.0,38.0,-10,-6,-16,-4,,good,i learned about large languAGE,good || i learned about large languAGE
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,68.0,-6,-8,-14,2,,I understood AI to a depth.,I learned how AI systems were trained,I understood AI to a depth. || I learned how AI systems were trained
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,72.0,-1,-8,-9,7,,Informed,Answer questions based on four scenarios about BERT and ZARI,Informed || Answer questions based on four scenarios about BERT and ZARI
Text,WEIRD,True,0.0,1.0,0.0,,0.0,0.0,2.0,135.0,4,0,4,4,,Informed. It was interesting to learn about.,I answered questions regarding a lesson about AI. I also received this code: I7L0V2ULLW,Informed. It was interesting to learn about. || I answered questions regarding a lesson about AI. I also received this code: I7L0V2ULLW
Text,NORMAL,False,0.0,0.0,0.4,0.8,,0.0,2.0,101.0,2,-4,-2,6,I feel not so understanding,,I learn that language model evaluate the word's and use it accordingly,I feel not so understanding || I learn that language model evaluate the word's and use it accordingly
Text,NORMAL,False,0.0,0.0,0.36764705882352944,0.5,,0.23529411764705882,2.0,149.0,3,-4,-1,7,I feel good about knowing how AI works,,I understand about the language model which plays crucial role in presenting knowledge infront of the world,I feel good about knowing how AI works || I understand about the language model which plays crucial role in presenting knowledge infront of the world
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,151.0,-8,-4,-12,-4,,I feel that AI is as good as bad. It has both impact on society.,I read the situation given and then answerd about what i learnt from that paragraph,I feel that AI is as good as bad. It has both impact on society. || I read the situation given and then answerd about what i learnt from that paragraph
Text,NORMAL,False,0.0,0.0,0.0,0.0,,0.0,2.0,103.0,0,-8,-8,8,I didn't interact with any AI.,,I read about how LLM learn language and the risk associated with that,I didn't interact with any AI. || I read about how LLM learn language and the risk associated with that
Text,NORMAL,False,0.0,0.0,0.0,,0.0,0.0,2.0,76.0,4,-8,-4,12,,Nothing much,I read about how LLM learn languages and the risks involved.,Nothing much || I read about how LLM learn languages and the risks involved.
